COUNTRY,TF14,YEAR,mean_perc,SE420,SE605,SE131,SE136,SE207,SE270,SE281,SE336,SE360,SE370,SE375,SE380,SE135,SE206,SE256,SE600,SE405,SE132,SE425,SE011,plus,miners
(OST) Austria,(50) Specialist granivores,2012,5.827814569536424,59749.0,13844.0,207586.0,1007.1770444,1530.292137,162848.0,95544.0,32906.0,27153.0,992.0,3953.0,2300.0,29153.0,167948.0,10485.0,13625.0,1385.0,1.2747272698999998,40088.396307,3703.32,222596.0,162848.0
(OST) Austria,(60) Mixed crops,2012,2.06401766004415,40059.0,24078.0,87020.0,1839.3835009,867.48492623,72683.0,17459.0,27702.0,18085.0,4222.0,3893.0,1322.0,69998.0,3222.0,13800.0,23597.0,2124.0,1.1972654851,27236.023249,3966.7,112741.0,72682.0
(OST) Austria,(70) Mixed livestock,2012,1.7880794701986755,26755.0,16852.0,80738.0,508.18892513,1267.1259158,70327.0,27489.0,23307.0,16451.0,379.0,1844.0,857.0,13736.0,49828.0,17173.0,16162.0,183.0,1.1480311446,19075.339777,3513.19,97083.0,70327.0
(OST) Austria,(80) Mixed crops and livestock,2012,6.699779249448124,36003.0,21488.0,99379.0,1120.7938007,1354.5004830999999,84553.0,33386.0,27359.0,17651.0,894.0,3691.0,1571.0,37014.0,47862.0,14503.0,21353.0,-176.0,1.1753451727,32101.946487,3011.46,120556.0,84552.0
(POL) Poland,(15) Specialist COP,2012,12.090710811872604,18670.0,10480.0,40529.0,1045.3365893999999,820.38972411,31583.0,14091.0,8592.0,5226.0,2021.0,983.0,670.0,38519.0,1370.0,640.0,9606.0,118.0,1.2832767273,15133.039380000002,3281.07,50253.0,31583.0
(POL) Poland,(16) Specialist other fieldcrops,2012,18.772098568080523,8029.0,5077.0,16829.0,973.58231555,825.22713187,13529.0,5374.0,4125.0,2856.0,696.0,309.0,168.0,14678.0,1704.0,447.0,4702.0,26.0,1.2439793246,6011.0110026,3372.4,21557.0,13529.0
(POL) Poland,(20) Specialist horticulture,2012,3.3542408930192233,15755.0,1584.0,68228.0,10022.688881,669.1940927999999,53864.0,20326.0,17560.0,7563.0,7328.0,145.0,941.0,67579.0,427.0,223.0,1471.0,-80.0,1.2666874299,7559.363335100001,7132.05,69619.0,53863.0
(POL) Poland,(36) Specialist orchards - fruits,2012,5.907853204546378,11934.0,2815.0,31167.0,3262.1136283000005,590.46031639,22130.0,5612.0,4942.0,7482.0,3756.0,47.0,291.0,30707.0,40.0,420.0,3059.0,-161.0,1.4083323058000001,7059.153653200001,5058.52,34065.0,22129.0
(POL) Poland,(38) Permanent crops combined,2012,0.0027094029830526845,,,,,,,,,,,,,,,,,,,,,,
(POL) Poland,(45) Specialist milk,2012,13.931750138856902,14297.0,6147.0,34577.0,293.52957189999995,1198.8894566,26472.0,13752.0,6419.0,5181.0,286.0,359.0,474.0,6176.0,28205.0,197.0,5994.0,198.0,1.3061691143,8350.4409631,4163.82,40769.0,26472.0
(POL) Poland,(48) Specialist sheep and goats,2012,1.076987685763442,3731.0,5415.0,11234.0,212.19618114,633.57787612,12495.0,4431.0,3627.0,2651.0,1379.0,209.0,199.0,3368.0,6331.0,1535.0,4951.0,41.0,0.8990632284000001,3478.0164358999996,3489.61,16226.0,12495.0
(POL) Poland,(49) Specialist cattle,2012,3.301407534849696,6583.0,5344.0,14033.0,222.67772562,652.98731368,12418.0,4886.0,4071.0,3088.0,65.0,149.0,159.0,3481.0,8510.0,2042.0,4918.0,51.0,1.1300028536,4567.2369054,3477.83,19002.0,12419.0
(POL) Poland,(50) Specialist granivores,2012,2.712112386035737,36572.0,8979.0,155304.0,945.17284705,1158.8847534000001,128050.0,97962.0,14644.0,9601.0,3783.0,816.0,1243.0,29136.0,125610.0,559.0,8998.0,320.0,1.2128387461,18663.321172,5066.33,164622.0,128050.0
(POL) Poland,(60) Mixed crops,2012,3.5669290271888587,8070.0,3867.0,20237.0,1532.322637,878.64308417,15864.0,5124.0,4431.0,4000.0,1903.0,153.0,253.0,18144.0,1766.0,327.0,3702.0,-6.0,1.2756905127,5130.0323223000005,4440.73,23933.0,15863.0
(POL) Poland,(70) Mixed livestock,2012,8.535974098107483,6313.0,3724.0,18675.0,484.17443658,841.62464134,15792.0,9224.0,3394.0,2868.0,54.0,127.0,126.0,5931.0,12517.0,226.0,3512.0,-83.0,1.1825847237,4354.55586,3421.6,22104.0,15791.0
(POL) Poland,(80) Mixed crops and livestock,2012,26.747226248696098,6755.0,5047.0,22998.0,709.36440392,968.6504623,20881.0,10926.0,5015.0,3366.0,1124.0,243.0,207.0,11750.0,10896.0,353.0,4624.0,13.0,1.1014298452,5171.4222775,3558.19,27635.0,20881.0
(POR) Portugal,(15) Specialist COP,2012,2.4678768101162554,20996.0,13122.0,36492.0,1009.3469775000001,365.79661295,28312.0,11451.0,10262.0,3651.0,1144.0,1669.0,135.0,33183.0,362.0,2947.0,12832.0,-16.0,1.2889221221,20186.057451,2278.99,49308.0,28312.0
(POR) Portugal,(16) Specialist other fieldcrops,2012,7.831939628798695,21545.0,8415.0,47892.0,2181.8178746999997,257.04039848,37221.0,15927.0,10249.0,4309.0,4902.0,1834.0,0.0,46398.0,156.0,1338.0,7495.0,3378.0,1.2867079584,15790.218946,3025.58,58765.0,37221.0
(POR) Portugal,(20) Specialist horticulture,2012,7.658576381807057,10264.0,1099.0,31295.0,9268.2935979,535.80282267,23026.0,8572.0,4252.0,5242.0,4311.0,362.0,288.0,29760.0,91.0,1444.0,722.0,1273.0,1.3591231943000002,7274.1790282,3680.63,33290.0,23026.0
(POR) Portugal,(35) Specialist wine,2012,9.269834795023455,12999.0,5067.0,30064.0,2989.2034129999997,477.11000749,23329.0,7240.0,4187.0,5327.0,5606.0,921.0,48.0,26314.0,28.0,3721.0,4623.0,1641.0,1.2887082681,9658.4926158,3562.3,36328.0,23329.0
(POR) Portugal,(36) Specialist orchards - fruits,2012,11.49296349173975,12969.0,3258.0,24923.0,2743.9562441,428.31638902,16231.0,4363.0,4149.0,3876.0,3560.0,228.0,55.0,24080.0,114.0,729.0,3003.0,1274.0,1.5355175357,9079.142878499999,3284.56,29200.0,16231.0
(POR) Portugal,(37) Specialist olives,2012,1.4378951662247603,18435.0,11575.0,28153.0,646.51899414,,22115.0,3057.0,6100.0,7109.0,5356.0,493.0,0.0,26987.0,0.0,1166.0,11491.0,906.0,1.2730275119,16181.330581,2773.08,40550.0,22116.0
(POR) Portugal,(38) Permanent crops combined,2012,4.42586171731593,8851.0,5681.0,16781.0,1080.9648378,268.80992986,13853.0,2771.0,3249.0,3699.0,3955.0,127.0,52.0,15626.0,89.0,1066.0,5398.0,526.0,1.2113192795,7744.4404865999995,3085.11,22705.0,13853.0
(POR) Portugal,(45) Specialist milk,2012,6.3328574342239445,25654.0,15081.0,85283.0,609.7341369,1529.3546937,76141.0,53483.0,11840.0,6095.0,2737.0,1521.0,466.0,12558.0,71743.0,982.0,14120.0,2392.0,1.1200658836,15877.448468999999,3382.82,101795.0,76141.0
(POR) Portugal,(48) Specialist sheep and goats,2012,13.389761370589435,12340.0,8420.0,15113.0,128.28519909,442.77412052,12335.0,5442.0,2568.0,2106.0,1726.0,458.0,35.0,3977.0,10042.0,1093.0,8306.0,1256.0,1.2252319243,8930.8948211,2856.8,24675.0,12335.0
(POR) Portugal,(49) Specialist cattle,2012,12.86967162961452,13354.0,12604.0,21193.0,127.50775359999999,415.67475139,20612.0,11027.0,4846.0,2942.0,1148.0,608.0,41.0,6479.0,11640.0,3074.0,12316.0,457.0,1.0281965445,10418.690207,2706.67,33966.0,20612.0
(POR) Portugal,(50) Specialist granivores,2012,1.5398735468080766,6637.0,1011.0,231155.0,295.70232001,1064.3861526,225347.0,187391.0,13070.0,16891.0,5484.0,131.0,2380.0,709.0,229970.0,476.0,595.0,235.0,1.02577306,6736.475793100001,4102.95,231985.0,225346.0
(POR) Portugal,(60) Mixed crops,2012,8.576381807056904,9367.0,4423.0,18486.0,1521.5184006,611.70204732,13941.0,4476.0,2705.0,3028.0,3484.0,192.0,55.0,17363.0,542.0,581.0,4272.0,550.0,1.3260203068,6526.1231617,3690.26,23308.0,13940.0
(POR) Portugal,(70) Mixed livestock,2012,0.9789924535998369,,,,,,,,,,,,,,,,,,,,,,
(POR) Portugal,(80) Mixed crops and livestock,2012,11.727513767081378,10653.0,7347.0,17158.0,449.45495999,461.68448369,14083.0,6118.0,3480.0,2798.0,1299.0,340.0,47.0,9226.0,7322.0,610.0,7085.0,493.0,1.2183849764,7946.7091249,2858.93,24736.0,14082.0
(ROU) Romania,(15) Specialist COP,2012,9.825200675961131,13771.0,7899.0,32540.0,671.58592096,756.54054701,26216.0,9909.0,7603.0,2699.0,1794.0,3957.0,255.0,31960.0,331.0,249.0,7431.0,16.0,1.2412483054999999,15098.090418000002,3262.88,39987.0,26216.0
(ROU) Romania,(16) Specialist other fieldcrops,2012,7.045662582734826,6167.0,1667.0,12452.0,1291.0068904999998,685.22530915,7796.0,3027.0,2227.0,1153.0,936.0,411.0,41.0,12019.0,411.0,22.0,1511.0,0.0,1.5972648715,6053.5045016,3111.82,13963.0,7795.0
(ROU) Romania,(20) Specialist horticulture,2012,1.3651246303337559,2600.0,245.0,8485.0,4206.6143732,1024.2875509,6014.0,1862.0,1806.0,1078.0,809.0,23.0,436.0,8034.0,320.0,130.0,129.0,0.0,1.4109198375999998,2536.5415839,3800.52,8614.0,6014.0
(ROU) Romania,(35) Specialist wine,2012,0.6715603436135755,5708.0,1632.0,20698.0,2643.3356606999996,,16322.0,4389.0,3298.0,2895.0,5140.0,518.0,83.0,20662.0,0.0,36.0,1324.0,9.0,1.2680403506,4969.3169648,5740.06,22031.0,16323.0
(ROU) Romania,(36) Specialist orchards - fruits,2012,1.6010069004365584,4886.0,640.0,11831.0,2796.5470594999997,886.6674513,7453.0,2163.0,2086.0,2004.0,1088.0,101.0,11.0,11418.0,342.0,71.0,492.0,16.0,1.5873519022,4435.3559688000005,3409.78,12339.0,7454.0
(ROU) Romania,(38) Permanent crops combined,2012,0.07745387973524856,,,,,,,,,,,,,,,,,,,,,,
(ROU) Romania,(45) Specialist milk,2012,14.474193775524574,4195.0,1195.0,7428.0,557.14823978,860.72211074,4341.0,2234.0,1074.0,738.0,220.0,68.0,8.0,2606.0,4801.0,21.0,1107.0,1.0,1.7109961501,4093.1823575999997,2734.66,8536.0,4342.0
(ROU) Romania,(48) Specialist sheep and goats,2012,16.750281650471766,5810.0,1437.0,11492.0,482.73880023,635.4120669,7008.0,4251.0,1262.0,949.0,350.0,185.0,10.0,3321.0,8150.0,21.0,1326.0,0.0,1.6398952371000002,4829.992841100001,3280.11,12818.0,7008.0
(ROU) Romania,(49) Specialist cattle,2012,4.528411491339248,4017.0,1303.0,7977.0,503.19520753,678.75804826,5165.0,2777.0,1195.0,801.0,272.0,102.0,17.0,2975.0,4912.0,90.0,1205.0,0.0,1.5443982306,3452.2471089,3183.12,9182.0,5164.0
(ROU) Romania,(50) Specialist granivores,2012,1.6388536825799185,18317.0,5421.0,42382.0,719.79426558,800.35931081,29126.0,17060.0,4286.0,3383.0,3293.0,166.0,938.0,2881.0,39407.0,94.0,5051.0,11.0,1.4551034402,13480.104603999998,4197.22,47444.0,29127.0
(ROU) Romania,(60) Mixed crops,2012,3.780277425714688,3079.0,886.0,7836.0,1353.9459097000001,763.84487583,5483.0,1729.0,1770.0,1334.0,554.0,93.0,3.0,7170.0,637.0,29.0,727.0,0.0,1.4291269098,3005.4367666,3096.68,8563.0,5483.0
(ROU) Romania,(70) Mixed livestock,2012,16.621778622729195,2736.0,637.0,6214.0,702.75647173,744.95083462,4025.0,2044.0,1151.0,669.0,128.0,33.0,0.0,2448.0,3728.0,38.0,548.0,0.0,1.5436946665,2302.4346884,3137.07,6762.0,4026.0
(ROU) Romania,(80) Mixed crops and livestock,2012,21.62019433882552,3085.0,807.0,7135.0,808.95397113,989.50129709,4745.0,1903.0,1460.0,1127.0,158.0,89.0,8.0,3031.0,4065.0,39.0,695.0,0.0,1.5036767617,3074.4510649999997,2708.47,7830.0,4745.0
(SUO) Finland,(15) Specialist COP,2012,37.04575163398693,12116.0,34041.0,38900.0,613.5270855,830.46961456,60793.0,13568.0,26781.0,14239.0,624.0,4191.0,1390.0,33573.0,113.0,5214.0,33888.0,121.0,0.6398816615,34268.750764,937.17,72909.0,60792.0
(SUO) Finland,(16) Specialist other fieldcrops,2012,15.686274509803921,7169.0,31365.0,31297.0,605.18897599,306.50285946,55536.0,10763.0,24808.0,13462.0,1292.0,3353.0,1858.0,27027.0,92.0,4178.0,31143.0,265.0,0.5635382379,27030.53325,899.48,62705.0,55536.0
(SUO) Finland,(20) Specialist horticulture,2012,4.261437908496732,32064.0,36013.0,369989.0,65908.18755700001,,374835.0,86850.0,166734.0,38883.0,73614.0,2023.0,6732.0,354395.0,0.0,15594.0,35134.0,1776.0,0.987072518,24597.106085,8895.51,406899.0,374835.0
(SUO) Finland,(36) Specialist orchards - fruits,2012,0.9411764705882352,,,,,,,,,,,,,,,,,,,,,,
(SUO) Finland,(38) Permanent crops combined,2012,0.1830065359477124,,,,,,,,,,,,,,,,,,,,,,
(SUO) Finland,(45) Specialist milk,2012,21.751633986928105,48443.0,75886.0,183223.0,644.03475656,2689.7872139,212247.0,95592.0,62170.0,37553.0,7660.0,4442.0,4830.0,39529.0,137801.0,5893.0,75258.0,2209.0,0.8632551620000001,29755.132482,4588.34,260690.0,212247.0
(SUO) Finland,(48) Specialist sheep and goats,2012,3.5294117647058822,5277.0,42468.0,51637.0,383.47235437,1437.0100293,89213.0,31810.0,34346.0,17715.0,1460.0,1495.0,2386.0,14851.0,27305.0,9481.0,41954.0,899.0,0.5788067491,8955.3086196,2171.05,94490.0,89213.0
(SUO) Finland,(49) Specialist cattle,2012,8.366013071895424,20180.0,94609.0,112055.0,586.62135589,874.53021603,187848.0,79711.0,55267.0,34182.0,6309.0,6137.0,6242.0,42225.0,62571.0,7259.0,93882.0,2092.0,0.5965171053,23820.423419,3112.19,208029.0,187848.0
(SUO) Finland,(50) Specialist granivores,2012,2.8758169934640523,40903.0,80788.0,363140.0,884.68098336,1164.9197553,405151.0,228625.0,83860.0,60541.0,15417.0,7666.0,9041.0,65951.0,287339.0,9850.0,79920.0,2994.0,0.8963077727,33962.213306,4048.31,446054.0,405150.0
(SUO) Finland,(60) Mixed crops,2012,1.1241830065359477,,,,,,,,,,,,,,,,,,,,,,
(SUO) Finland,(70) Mixed livestock,2012,0.20915032679738566,,,,,,,,,,,,,,,,,,,,,,
(SUO) Finland,(80) Mixed crops and livestock,2012,4.026143790849673,25689.0,79151.0,113397.0,646.4808349,1040.4844284,167166.0,62760.0,52989.0,31062.0,3890.0,11692.0,4774.0,62377.0,38838.0,12181.0,78875.0,583.0,0.6783472794,33007.569093,2732.41,192855.0,167167.0
(SVE) Sweden,(15) Specialist COP,2012,22.404566535854443,27223.0,28716.0,172020.0,1246.9372377999998,448.56979004,173309.0,51331.0,59057.0,22086.0,9569.0,20833.0,10433.0,138542.0,401.0,33077.0,28513.0,0.0,0.9925597837000001,66619.35633099999,2000.96,200533.0,173310.0
(SVE) Sweden,(16) Specialist other fieldcrops,2012,7.777381377095968,18375.0,35446.0,183397.0,1298.9528662,1361.5716437,200359.0,59865.0,67232.0,27247.0,11773.0,21273.0,12970.0,142705.0,10330.0,30362.0,35337.0,0.0,0.9153422311,52296.119720999995,2464.45,218734.0,200359.0
(SVE) Sweden,(20) Specialist horticulture,2012,1.6767748840528007,72267.0,2119.0,613043.0,98971.87785399999,2186.7454294,542847.0,183231.0,195712.0,13717.0,123927.0,17019.0,9242.0,563970.0,2017.0,47056.0,2072.0,0.0,1.1293092483,43883.217414,9915.09,615115.0,542847.0
(SVE) Sweden,(45) Specialist milk,2012,16.946129147342134,18805.0,65930.0,400639.0,810.06789544,1953.1824663,447602.0,231546.0,97009.0,50562.0,31404.0,14457.0,22624.0,105546.0,270689.0,24403.0,65769.0,0.0,0.8950770134,35974.410122,5578.36,466408.0,447602.0
(SVE) Sweden,(48) Specialist sheep and goats,2012,1.2843382090617197,,,,,,,,,,,,,,,,,,,,,,
(SVE) Sweden,(49) Specialist cattle,2012,39.74313235818766,6811.0,30227.0,83003.0,619.73767241,680.95698428,106312.0,50455.0,31959.0,14323.0,2538.0,3040.0,3998.0,39711.0,28684.0,14608.0,30121.0,0.0,0.7807474261,17410.653356,1922.15,113124.0,106312.0
(SVE) Sweden,(50) Specialist granivores,2012,2.9967891544773457,46640.0,51362.0,681661.0,984.90230817,842.07770274,686197.0,376870.0,117544.0,69224.0,49196.0,24408.0,48955.0,115171.0,525364.0,41126.0,51176.0,0.0,0.9933899676000001,61599.229615,5821.33,732837.0,686198.0
(SVE) Sweden,(60) Mixed crops,2012,0.07135212272565108,,,,,,,,,,,,,,,,,,,,,,
(SVE) Sweden,(70) Mixed livestock,2012,0.4281127363539065,,,,,,,,,,,,,,,,,,,,,,
(SVE) Sweden,(80) Mixed crops and livestock,2012,6.671423474848377,-1849.0,58574.0,351251.0,1032.3442309,988.07454228,411189.0,176111.0,91553.0,54224.0,27780.0,32191.0,29331.0,178379.0,144179.0,28693.0,58089.0,0.0,0.8542326343000001,45829.958003,3890.38,409340.0,411188.0
(SVK) Slovakia,(15) Specialist COP,2012,43.01310043668122,36927.0,72267.0,326898.0,792.37542146,704.56407729,364271.0,131837.0,113730.0,45982.0,50805.0,18605.0,3313.0,255354.0,14776.0,56769.0,66478.0,7822.0,0.8974036734,16905.826225999997,10537.89,401198.0,364271.0
(SVK) Slovakia,(16) Specialist other fieldcrops,2012,9.170305676855897,-10303.0,114609.0,622755.0,1033.1627149,875.36371992,743565.0,216811.0,250297.0,90732.0,149482.0,27455.0,8787.0,442039.0,40771.0,139945.0,106106.0,4400.0,0.8375269403,11716.840705,26521.08,733261.0,743565.0
(SVK) Slovakia,(35) Specialist wine,2012,1.0917030567685588,,,,,,,,,,,,,,,,,,,,,,
(SVK) Slovakia,(36) Specialist orchards - fruits,2012,0.6550218340611353,,,,,,,,,,,,,,,,,,,,,,
(SVK) Slovakia,(38) Permanent crops combined,2012,0.21834061135371177,,,,,,,,,,,,,,,,,,,,,,
(SVK) Slovakia,(45) Specialist milk,2012,8.51528384279476,-98884.0,270760.0,879697.0,324.50890734,1214.2192512,1246951.0,454767.0,348986.0,145520.0,259101.0,19044.0,19533.0,290928.0,445944.0,142825.0,260491.0,7879.0,0.7054787991,7081.8763565,48025.3,1148067.0,1246950.0
(SVK) Slovakia,(48) Specialist sheep and goats,2012,9.82532751091703,10064.0,71784.0,68813.0,128.92836153,422.88061991,132994.0,38982.0,38506.0,17178.0,32428.0,4201.0,1700.0,26630.0,25393.0,16790.0,70673.0,3571.0,0.5174157045000001,7246.140171100001,9855.57,143057.0,132995.0
(SVK) Slovakia,(49) Specialist cattle,2012,11.572052401746726,20950.0,153714.0,198678.0,128.14725675,410.99958071,344185.0,92709.0,105425.0,52603.0,79657.0,8710.0,5082.0,58285.0,60793.0,79600.0,150985.0,15472.0,0.5772433773,10345.030820999998,17642.14,365135.0,344185.0
(SVK) Slovakia,(50) Specialist granivores,2012,0.43668122270742354,,,,,,,,,,,,,,,,,,,,,,
(SVK) Slovakia,(60) Mixed crops,2012,3.056768558951965,106363.0,99597.0,555246.0,1012.8774701,1261.2734694,566310.0,161632.0,142000.0,87808.0,144748.0,17963.0,12160.0,309157.0,40378.0,205711.0,94631.0,22796.0,0.980462493,18842.581758,23506.32,672673.0,566311.0
(SVK) Slovakia,(70) Mixed livestock,2012,1.0917030567685588,,,,,,,,,,,,,,,,,,,,,,
(SVK) Slovakia,(80) Mixed crops and livestock,2012,11.353711790393014,-174007.0,255875.0,964786.0,620.85549564,823.02279302,1385031.0,544154.0,384786.0,132585.0,272462.0,36603.0,14442.0,619768.0,250991.0,94027.0,241403.0,4835.0,0.6965810012,5610.528215199999,47953.5,1211024.0,1385031.0
(SVN) Slovenia,(15) Specialist COP,2012,9.02168897092755,3916.0,6521.0,15251.0,1299.6300455,646.8238353999999,17513.0,6189.0,6169.0,4624.0,51.0,405.0,75.0,13729.0,893.0,629.0,6286.0,-107.0,0.8708014332999999,7160.1039685000005,1154.32,21430.0,17513.0
(SVN) Slovenia,(16) Specialist other fieldcrops,2012,1.5920627595754502,6693.0,8549.0,41164.0,2045.0966893,715.20628215,44579.0,12837.0,13747.0,13676.0,2863.0,1046.0,410.0,35368.0,3469.0,2327.0,7865.0,2244.0,0.923378868,5179.275536300001,3209.3,51273.0,44579.0
(SVN) Slovenia,(20) Specialist horticulture,2012,0.8767881864328565,,,,,,,,,,,,,,,,,,,,,,
(SVN) Slovenia,(35) Specialist wine,2012,4.591601292108907,8100.0,4556.0,28064.0,6113.0834301,3538.0365100000004,24097.0,5207.0,7322.0,9847.0,1269.0,217.0,233.0,26691.0,820.0,553.0,3564.0,568.0,1.1646563484,5102.8430397,3350.64,32196.0,24097.0
(SVN) Slovenia,(36) Specialist orchards - fruits,2012,2.7688047992616522,5469.0,4917.0,27819.0,4580.3360063,887.10002537,29746.0,7200.0,8574.0,9610.0,3955.0,329.0,78.0,26144.0,334.0,1341.0,4646.0,2750.0,0.9352034141,3798.1250127,3487.19,35215.0,29746.0
(SVN) Slovenia,(37) Specialist olives,2012,0.7383479464697739,,,,,,,,,,,,,,,,,,,,,,
(SVN) Slovenia,(38) Permanent crops combined,2012,0.8075680664513151,,,,,,,,,,,,,,,,,,,,,,
(SVN) Slovenia,(45) Specialist milk,2012,13.082602676511307,14720.0,12233.0,60372.0,944.03143049,1323.1310133,59368.0,32174.0,12431.0,13165.0,290.0,868.0,438.0,18199.0,39804.0,2369.0,12216.0,1500.0,1.0169125513,7494.0724581,3698.28,74088.0,59367.0
(SVN) Slovenia,(48) Specialist sheep and goats,2012,6.622058144900785,3240.0,6287.0,13258.0,404.65174398,491.88891035,15740.0,4770.0,5631.0,4899.0,144.0,212.0,84.0,4581.0,3769.0,4909.0,6014.0,-292.0,0.8423068351999999,3747.8865772,1945.02,18980.0,15741.0
(SVN) Slovenia,(49) Specialist cattle,2012,28.795569912321184,2217.0,7079.0,16727.0,599.76977491,584.29444115,21299.0,8348.0,5840.0,6756.0,65.0,178.0,111.0,6387.0,6134.0,4206.0,6902.0,-113.0,0.7853439319,1942.7383985999998,2537.19,23516.0,21299.0
(SVN) Slovenia,(50) Specialist granivores,2012,0.7614213197969544,21937.0,14115.0,111495.0,1294.1807491,613.93954629,104879.0,59638.0,20060.0,19759.0,733.0,2617.0,2071.0,36424.0,73938.0,1134.0,13202.0,2120.0,1.0630825146,12447.987867,3798.18,126817.0,104880.0
(SVN) Slovenia,(60) Mixed crops,2012,6.045223811721274,7478.0,4195.0,17561.0,2295.1666985999996,561.22612001,15309.0,4573.0,4757.0,5246.0,424.0,179.0,131.0,14279.0,1153.0,2128.0,3908.0,1319.0,1.1470364847,5447.200664800001,2321.95,22788.0,15310.0
(SVN) Slovenia,(70) Mixed livestock,2012,6.529764651592062,560.0,5369.0,16339.0,811.49199987,655.80176988,22088.0,10732.0,5845.0,5145.0,83.0,205.0,78.0,7348.0,8677.0,314.0,4914.0,1395.0,0.7397297295999999,-307.3804437,2774.2,22648.0,22088.0
(SVN) Slovenia,(80) Mixed crops and livestock,2012,17.766497461928935,3159.0,5868.0,20789.0,1207.6272924,684.45885641,23838.0,10202.0,6273.0,6601.0,381.0,296.0,85.0,11417.0,8199.0,1174.0,5462.0,746.0,0.8721002837999999,2338.3708615,2490.84,26997.0,23839.0
(UKI) United Kingdom,(15) Specialist COP,2012,18.007029150299772,69716.0,49126.0,243332.0,1363.4529294000001,697.37755236,222033.0,90360.0,61980.0,36700.0,14601.0,14134.0,4258.0,206710.0,10733.0,25889.0,47986.0,431.0,1.0959269294,68890.63469800001,3348.42,291749.0,222033.0
(UKI) United Kingdom,(16) Specialist other fieldcrops,2012,7.9181310729791194,105936.0,53454.0,401386.0,2150.5664002,698.03306181,347443.0,131508.0,95903.0,50116.0,40321.0,22438.0,7157.0,348060.0,19490.0,33836.0,51203.0,791.0,1.1552551197,63739.26968,6314.19,453380.0,347443.0
(UKI) United Kingdom,(20) Specialist horticulture,2012,1.9020053752325823,60508.0,3768.0,690176.0,42808.148068,1341.5421139,632193.0,264085.0,106427.0,34850.0,216117.0,7130.0,3582.0,678775.0,1540.0,9861.0,2525.0,0.0,1.0917171948,28037.266413999998,22835.27,692701.0,632193.0
(UKI) United Kingdom,(36) Specialist orchards - fruits,2012,0.8476328302666942,20241.0,13464.0,285970.0,7905.6449218,566.25691611,281852.0,118411.0,38858.0,29204.0,83187.0,3395.0,8798.0,269577.0,3401.0,12991.0,12869.0,3254.0,1.0146094851,22788.240288999998,10909.53,302093.0,281852.0
(UKI) United Kingdom,(38) Permanent crops combined,2012,0.08269588587967748,,,,,,,,,,,,,,,,,,,,,,
(UKI) United Kingdom,(45) Specialist milk,2012,12.51808972503618,60241.0,33079.0,420169.0,435.01423516,1803.8251993000001,395175.0,236899.0,69419.0,41516.0,29400.0,9664.0,8278.0,46481.0,367049.0,6639.0,32444.0,2804.0,1.0632455611,38345.912689,6796.95,455417.0,395176.0
